sample_id,0,1,2,3,4,5,6,7,8,9
S0028,0.3492866070526702,-0.09527344977838495,-0.15561539007914238,-0.19871277804051915,-0.4530390403634849,0.3819903315333003,0.2797440610787312,0.49719998194332427,-0.1618515760297515,0.06447099560008489
S0029,-0.8938123492101002,0.5081050305472016,0.05759470681349862,0.3639456538973266,0.1261625864162988,-0.00222224865802462,0.033333613085759266,0.09558343110679009,0.04323313970232098,-0.049927600596212256
S0030,-0.6772869853330359,0.18336517597494223,-0.3124844289206074,0.4371871981931574,0.10220718059636252,0.07186221089169971,-0.06337965890076176,0.08722910301342725,-0.14642791113578044,-0.125736340849948
S0031,-0.5780871164337827,0.025900012817933655,-0.5341427021497486,0.5258478051600836,0.10928208902254016,0.1436755817196171,-0.07932902803459416,0.07723402923099001,-0.20414419228712574,-0.12456856938926306
S0032,0.11926473081080405,0.04691606866987724,-0.6060940448187594,-0.07751721807812319,-0.21565652433729116,-0.6263121034256992,-0.020887431645401428,-0.05450291955886773,-0.14657341116165234,-0.15152609394431693
S0033,2.505392785412589,1.6390148371666704,0.20431905094345776,0.3778172757154399,0.5249188228666489,0.3966239860905166,-0.52304853532652,-0.4805127084398045,0.35628997993468875,0.49392790982293294
S0034,-0.5149496577754137,-0.028019902585908085,-0.4418349514480495,0.47574753328549024,0.11304336352142043,0.025266675127668628,-0.11252761898023585,0.03179182481053567,-0.23062209514638327,-0.158961206939357
S0035,1.705985382079954,1.02987565578496,-0.4079945985280688,-0.22622665870414757,-0.17739306164879168,-0.1743738059813821,0.18725111616848605,0.10863189820647622,0.06675903526433735,0.4420491971929652
S0036,1.1229107743943445,0.36175643854005884,0.06421640561319042,-0.21792490765105899,0.17488501079040925,0.46746833768678553,-0.08134725988713365,0.21532165896021005,-0.3054064036336479,-0.41908259776864115
S0037,0.7893112240783761,0.2221123197755204,-0.47517273555916206,-0.2732238011411199,-0.5862643024243492,-0.3770425143102656,0.3581313526839005,0.2773527878987562,-0.09426910461809877,-0.0030359628748498346
S0038,0.27690327193292547,-0.8474631249297843,0.5341448776560669,0.5188533647005693,-0.5598571912137068,0.043250253695719214,-0.11066628580610861,-0.27697810711464077,-0.051068502403255646,0.0804957452698333
S0039,0.24780664259994775,-0.8440887503590149,0.25089344672713165,-0.0721619554968668,0.9320145932264867,-0.4410950007892897,-0.3831621983751334,0.4413958846946481,0.022351426354737546,0.49991293160192274
S0040,0.310046317520837,-0.9417281246728462,0.6334606104774227,0.5700251689155539,-0.5414762606170513,0.0027189605330999976,-0.08804547410871186,-0.369582663822354,-0.014609206003323268,0.09994118322032197
S0041,-0.8529978643345874,0.3999534989565969,0.6631793567805461,-0.425895434151606,-0.07789490640604177,-0.0696058211207291,0.04258783350280968,-0.07082829737130455,-0.23159036047959558,-0.004667257290144261
S0042,0.31540322372982293,0.41208385665056624,-0.7760129725095571,0.2583500467407619,-0.04269201205279156,-0.7868887655558939,0.2773430117010771,-0.23457684933672154,0.0650715661010056,0.19049379267793926
S0043,1.3414518927276773,0.4422121544738288,0.11058971532865515,-0.15904078739480496,0.3000830811993367,0.3823030710637548,-0.15422083830847136,0.1795538822187991,-0.29355337873933884,-0.43549319146702703
S0044,-0.350085712924257,-0.5833628143635545,-0.36007841252143086,-0.18683001665743462,0.23678568059844174,0.2408995086704261,0.21588447321494345,-0.42418218128057644,0.0879702116446184,-0.03460967721252452
S0045,0.04325876866062492,-0.18091911845556294,-0.43903016722289834,-0.3134655958108104,-0.18598025292278605,-0.4247650822057661,-0.03846906360855029,-0.020343984345126728,-0.16050791757761576,-0.2547829847804521
S0046,0.6232972624333726,0.29360972170006644,-0.3895896155802008,-0.13901734452493864,-0.5995911189081202,0.1530348989389252,0.3903754214438049,0.45164541132227465,-0.15759511380631133,0.40505044933461637
S0047,-1.081977618999058,0.8080787261063329,0.35511836078141956,0.4872875280156147,0.17418845318723408,0.08140967879124017,0.2326289871519262,0.08681619106092928,0.5014431323822793,0.24312174378739745
S0048,-0.5749943403365995,-0.020479681091886002,-0.5211848971081962,0.47137965407406324,0.08960475838514315,0.14044955322503508,-0.11358980458108613,0.07723868121109373,-0.23038079372499612,-0.14898835955190465
S0049,0.0831625875064723,-0.47418505181715875,0.29183823805610287,0.19085938966752036,-0.5018265516310839,0.06625299675885385,-0.20128426428847468,-0.1170676180348009,-0.16553958453352074,0.04749325535569568
S0050,0.5450160016295725,-0.7404346184303647,0.3596592548384443,-0.011214489182662768,1.1259517710192493,-0.6650172537541686,-0.33998152787447783,0.39249237914288393,0.11312675387235609,0.24504277999513804
S0051,-0.9050460177769291,0.6336375353924606,0.4960246352800783,0.02447537961512745,0.0132388499247276,0.09283908326259803,0.043428183270397026,0.12758254483213152,0.585725848542505,0.18083968218716395
S0052,-0.8065659049182662,0.3226711582751531,0.6607897078504459,-0.5052188657061326,-0.09212826328603743,-0.08590140592285538,-0.0050317762143365025,-0.07635309458434265,-0.3712690167923383,-0.08860065888630607
S0053,-0.9093175696938054,0.59893322822896,-0.057388582017393934,0.6770024328005435,0.20938240718980872,0.1562775053703824,0.19059083627996157,0.05717203303589528,0.26748291016390924,0.17847317076487523
S0054,-0.41950198093825425,0.1180396924051333,-0.5685296241762858,0.5628147445164314,0.0555913752965632,-0.09803712182942378,-0.18728021840970446,0.024538918587928508,-0.10023804989233945,-0.16446455356392103
S0055,0.8111473890412599,0.9570149185463472,-0.4367545629870662,0.20278795463199512,-0.2306077788633855,0.027484082364786517,-0.4606398207795466,-0.6562691875328079,-0.08068003782315869,0.6761099971385541
S0056,0.7463595502059099,0.6016617368260848,-0.654391559393075,-0.5052120190963446,-0.04391999751891342,-0.4288626266110873,-0.4884154016951765,-0.6728598262162047,-0.11968783955165997,-0.010853337066573395
S0057,0.8374800814878278,-0.70978528365102,0.5227149793042517,0.46941956459974055,-0.12302758313092105,-0.5082396778896472,0.03918624892788217,-0.2562980225714712,0.07592870319326403,-0.2381201908392366
S0058,-0.3103767498291579,-0.6459186237106128,-0.33621702470871084,-0.4791096035205438,0.1542978732775302,0.41243172309488785,0.533321501743971,-0.44274882209160726,0.2759145934005084,-0.3053862245988884
S0059,-0.3081588001877288,-0.6129262173099568,-0.30090370911720477,-0.2562277616730766,0.23491346406395808,0.21657575688742278,0.18293655705290748,-0.4292328956313484,0.10535548059427298,-0.019379659018515787
S0060,-0.2231181600205502,0.2555143192615595,-0.5597516183527592,0.5902876861880691,0.2308506618092017,-0.090109993474406,-0.2428919841542279,-0.07053973132065476,-0.15133880052574594,-0.1429283760022718
S0061,-0.2783664551953242,-0.3793675032583485,-0.010308243666450629,0.003336757036235775,-0.010691603417026074,-0.06371799060223135,-0.1812549262876211,-0.0952081131478158,-0.057032093973304304,0.010637035604988434
S0062,0.7210639885987244,-0.6540561620432612,0.37098226085396074,-0.00888479706337225,1.1320477648253189,-0.8565979362561781,-0.30642818618350015,0.38437374871300384,0.13838602458071528,0.040323276289624246
S0063,-0.8534734364063825,0.38604295168661784,0.7458670944706308,-0.5842144794420694,-0.12433456190611343,-0.12397520096698775,-0.005799733603957977,-0.06509572413625075,-0.2791896210288338,-0.09290796888693291
S0064,-0.35011093253165526,-0.47024208229911835,-0.19508515024923437,-0.4855392711221186,0.311839695271336,0.42630818627414246,0.5893797034776397,-0.6253658067630731,0.4903527999319659,-0.13984554328049742
S0065,0.5399299727718762,-0.9864893638804556,0.6460749457273287,0.47269062429049125,-0.0263321312775643,-0.14958051039114706,0.006886135596145979,-0.175555476317103,0.0870295673018211,0.13083052462131226
S0066,1.7779831693935935,0.1368566773948232,1.0440003158044393,0.47342239574389205,0.48062306824108686,0.4924282580358356,-0.12383120539529377,-0.08796414926705838,0.035719052876245466,-0.2215820931814063
S0067,-0.32866533892492056,-0.6808961255060346,-0.3279956785021764,-0.4588737919965651,0.24761337099146363,0.2663833119643817,0.18116821767825,-0.30820670334662875,0.07563685732543962,0.0988123333986623
S0068,-0.3698269051291824,-0.3747090419890212,-0.23559688299399945,-0.42769343041374847,-0.40519562066566467,0.31309147375687296,-0.6849445278049581,0.340934580133228,0.5896130556747375,-0.3249909684392701
S0069,0.010852630206987842,-0.19013854140864556,-0.42858111713401353,-0.23284044446190957,-0.13727784726716868,-0.41079493967610303,-0.034355017898704536,-0.028016590282963678,-0.17061936923506152,-0.29977624003114695
S0070,0.6409456265833986,-0.22299917732118937,-0.22311082658447207,-0.4744081747765033,0.2449240767541044,-0.4244017953110903,0.3822706887480962,0.8536703920150583,-0.17495275863830875,0.14342079369498162
S0071,-0.2473462515791978,-0.5033624558688256,0.03464459163631994,0.17906974648072768,-0.22488666587956446,0.23306438372266966,0.006551359990853031,-0.11114247560283373,0.04584368439902789,0.10198387712896737
S0072,0.9475969890681103,-0.7546737328887846,0.6580028874153004,0.3559362421285169,0.0490044484881297,-0.046828963605735845,0.33531592206714256,0.26248660718707373,0.06713084151153748,0.07465415447556494
S0073,-0.3022467959325961,-0.6976028088260248,-0.3347282446253519,-0.5121968565302761,0.2534048546857495,0.3633787484338801,0.5201086616639399,-0.38158565652622184,0.26525406436241594,-0.19239179064002318
S0074,-0.5775150244917852,-0.004316758438869775,-0.5256286556277966,0.49243936953543277,0.09761159277588641,0.14483235137105666,-0.11190654506490498,0.08712542237831454,-0.23615702967383434,-0.15661140309153135
S0075,0.2406090997884979,-0.4319825949766112,0.18135067406965055,0.39348133035746513,-0.5073834025480913,-0.10664432559386458,-0.2269678949103257,-0.1436333474215068,-0.11206174256361233,0.06654865869947744
S0076,1.1638142393988848,-0.6323988514347754,0.7720233146759072,0.42456995031626554,0.16031603819901447,-0.035148311734330584,0.4076257446057616,0.3424738827845055,0.12259708118395253,-0.16131413051220053
S0077,0.6251727297378177,0.47206019589152487,-0.6258061093669366,-0.5113861336369974,-0.1646153369526878,-0.7644879428485022,-0.2657230651759993,-0.5482492935344271,0.08049293833333947,0.06832402511663507
S0078,-0.43880321325545796,-0.2773680663866251,-0.17637323243898154,-0.45466279197697457,-0.46060763431386925,0.3413035699935508,-0.8039491163613385,0.454629126704849,0.9461581378156919,-0.3647572444957116
S0079,0.8950707919202616,0.5051773385038415,-0.35653510210974776,-0.42660102485758417,-0.31194647964536365,-0.39205719008033063,0.31507974078499823,0.3148531615087938,0.03914163983544687,-0.03922517218212321
S0080,-0.3693320699541609,-0.3436089201902759,-0.2322714308849032,-0.4099904569972291,-0.38801858897876557,0.3248318092386016,-0.7733367910632898,0.3776287029738184,0.7070513711648961,-0.3830193748414334
S0081,-0.8016302253984642,0.43933705876243806,-0.21901287869490452,0.6925284037836809,0.19045901207300767,0.19592518146332327,0.14765418169701264,0.04619019335766432,0.16808684004101432,0.14662513141973677
S0082,1.4468122087482058,1.0439518276087498,-0.31162408947638814,-0.4327206898571916,-0.1143032001386326,0.8507913153386728,-0.1367569375008963,-0.10752810978546767,-0.29720987442457136,0.4202992492261042
S0083,-0.03518610722092467,-0.267136136705907,0.00462703254442859,-0.10181991657664956,0.2366552564605782,-0.010094107071676874,-0.24429729809080716,0.12442345690588753,0.08001067752515652,-0.23621874348107041
S0084,0.05295691071861338,-0.4097517116575711,-0.4261936144790835,-0.3581003501145735,0.18016946106638992,-0.49332305646836394,0.06522298850412904,-0.001376729306992206,-0.10653181513339492,0.018806876748435526
S0085,2.0052556546166325,1.6292496047206968,0.10175020138650752,-0.07978479176894286,0.023402903120971232,0.5568148730213244,-0.3159464556198845,-0.5927331749432323,0.11089146049106541,0.8250245397979177
S0086,-0.29911159616659777,-0.6581851808174172,-0.18737746086681623,-0.3681374360175969,0.28548786510281177,0.004351321666942381,-0.2693191911078629,0.39705525664653424,-0.21891638569027927,0.49502610858902085
S0087,-0.0452460536398993,-0.5970203523508051,0.22759711597303997,-0.3430631423905921,0.5939353490218444,0.08813691249596642,0.47252062385977567,-0.47848136839463595,0.464246488356761,-0.44109002490703847
S0088,0.16215943046552284,-0.7423387490629404,0.28642312475074266,0.2401661407925717,-0.35468994490903144,0.03856503741995715,-0.16527713399536406,-0.2002703456109466,-0.10222286311443712,0.17840864149488816
S0089,-0.802350527779065,0.289841476019415,0.6428178194043974,-0.5673588925538791,-0.12942676495847466,-0.10250684636139969,-0.026496316571566193,-0.0826714624816581,-0.40243825625639046,-0.1264512245388034
S0090,0.029928073467577098,-0.25810228842320776,0.13363089333793068,0.45418382745863123,-0.41966932291169773,0.5055205657783713,0.12895785525517212,-0.00437662632368983,0.08501334053244808,0.329487543861813
S0091,0.37285932984394515,-1.014614479195342,0.5991653834346973,0.4825751779616961,-0.3741579539695582,0.00490424351804213,0.03256869652783059,-0.46946274334276245,0.10526468678633433,0.13626102986668195
S0092,-0.7852588886420561,0.2972209530195367,0.639314663577056,-0.5099910277121943,-0.08076619142244391,-0.08511581623938955,-0.018252379414137924,-0.06815620322224862,-0.3690975623772963,-0.0921266856487939
S0093,-0.8354469415817036,0.3585477120432136,0.5872867598799881,-0.38088016538749014,-0.06700820110418143,-0.03905992123364177,0.03690896120730509,-0.06650322770559156,-0.2523755685285413,-0.014128103505097488
S0094,-0.8119864359535806,0.4566349921876407,-0.20928552237303277,0.7073278909449645,0.19523867137270387,0.19242802778091242,0.1551430593475513,0.05015522766135617,0.18903295646314208,0.15512427497665413
S0095,-0.5537414758427248,0.17194966734096323,-0.49205129525971336,0.7763974284491171,0.14809048830853272,0.2585303828170691,0.06985254734854539,0.022293704746580847,-0.0061774064426552795,0.08983921223234949
S0096,0.026091723618135155,-0.4924715594044245,0.2655092957524218,0.15571833074711083,-0.4976362294838515,0.15530261298852438,-0.18814565896740432,-0.1069259233597961,-0.17158968400476918,0.03780442113160958
S0097,-0.9794662564083374,0.7758768864595924,0.6000092061530226,0.10552284291249175,0.0731536494987888,0.055475326978423556,0.18501141518890438,0.07198793094774852,0.6628417967928,0.31677681568089183
S0098,-0.8834494934339188,0.576534016056256,0.6141072304974237,-0.1968423986314104,-0.06308181689958064,0.03752901174502147,0.001580013230100081,0.12887345330069694,0.6048533699277773,0.1519713280260886
S0099,-0.3991984870429269,0.08015556109159686,-0.5308797693548936,0.49917631130869644,0.13280646593602624,-0.03609591697297212,-0.13653159832595604,0.05466501585430864,-0.18940157942501937,-0.1817628359109112
S0100,-0.041097549762145184,-0.3840022544704344,0.41833244697004995,0.0963152319690515,-0.4948871741289916,0.10923668271730604,-0.15579613331964132,-0.13208594682455418,-0.21254052312766736,0.03984320118845304
S0101,-0.3661714522626175,-0.6224580300201581,-0.3916699843343552,-0.12562038528289127,0.5813907311454397,0.0024134504659856903,0.017969567802051174,0.11604216131373392,-0.08881062946970916,0.49349321298282794
S0102,1.4845266771015355,1.1809735549120322,-0.3809643960054367,-0.3144447947544648,-0.05900374198376507,0.75629578566547,-0.16091574822458285,-0.15387829605299305,-0.28482226167530283,0.3569313859723664
S0103,-0.3444656764109584,-0.6211787172664641,-0.3890694072883677,-0.39550985746195766,0.2882357711619702,0.4359949552767028,0.610832767578653,-0.5434489987224523,0.33918229845168646,-0.2122961234109525
S0104,-0.35518778001998563,0.21065888528016743,0.3512736694510093,-0.15869004583469137,-0.40119471767089254,0.03965903434251413,-0.36938754920081346,0.010793403868336741,0.6874736823077322,-0.06687936474222217
S0105,-0.3173647876061489,-0.4172746771723149,-0.24250830192461495,-0.2118011808553671,-0.15171428539952414,0.15951397271787918,-0.2525706928188604,0.03539303997158591,-0.10266097682768159,-0.12116089373945027
S0106,0.40998498179016396,-0.7795276982819143,0.46036488427183964,0.4867567947774092,-0.5699353386140315,-0.1659887254418278,-0.03964659771423652,-0.30671489157268444,-0.05175261361411235,-0.009403663029137551
S0107,-0.24329006390622254,-0.7867054012078216,-0.09145015355638142,-0.4686935939891115,0.5398065519765661,-0.09726435671741471,0.07405967934309589,0.019516007632161946,-0.10661806139945931,0.49976183223729137
S0108,-0.9678621144534075,0.6914361443480964,0.14342046151625756,0.44654393307213275,0.15775297898481241,-0.028017171730880204,0.10059753324450228,0.11798990310412148,0.24804673520094267,0.04121628244683061
S0109,-0.7562655482719779,0.3872267919341331,0.6589444499960881,-0.4006354158105041,-0.1107719669086568,-0.19774815689471348,0.009330977945543613,-0.10285469110143934,-0.29601982577223707,-0.0023734035554865206
S0110,0.5114115681880872,0.11942513516049424,-0.4449842866436384,-0.35590759689700363,-0.2850001695889483,-0.06857115756983573,0.439007187154254,0.5130413311430706,-0.25472910707393,-0.2976289291911006
S0111,-1.0979926241110716,0.8322896096112289,0.3796161461161956,0.4802809136788959,0.17762314246914704,0.07731737524796506,0.23789667420664254,0.08638957176719501,0.5153146055681497,0.249603514255356
S0112,-0.5376716617746847,0.07784404344108936,-0.5374808058636893,0.5498420634839032,0.09331520611791144,0.10662825447230634,-0.07534498578606659,0.0694286281142669,-0.199320827383199,-0.12039360627964163
S0113,-0.7831154612609749,0.24888259364720938,0.5463853673518978,-0.47133791449082596,-0.09921364352851715,-0.06082897581973139,-0.015021602828257066,-0.07891105668840172,-0.417783436559558,-0.09831274910119306
S0114,-1.0037842011605698,0.7429658079734546,0.3214322447428205,0.30925761089099946,0.13104158194242932,-0.04144181002452815,0.11188020120948709,0.11285260778938615,0.33009310017052323,0.08212745930318398
S0115,0.08673566604562208,-0.5405263455177395,0.20205597975224796,0.2018017193205433,-0.49826931317392154,0.13921904951026468,-0.21186397298048543,-0.09798860381530299,-0.14920089471792278,0.03924236688958891
S0116,0.2830032968635924,-0.8389738102570827,0.5444185422234136,0.5094863046699494,-0.56130756126922,0.05093331583294266,-0.11475114765098225,-0.28811476210193365,-0.041436189605943904,0.072139259088502
S0117,0.5391800527112637,0.07137779313415393,-0.033593902556450866,-0.5493480894851224,0.09311554054092419,-0.42729648233282536,0.42437905944545545,0.6270566135398844,-0.2028107683394484,-0.14188575662137634
S0118,-0.01404574756149862,-0.6472425427193027,0.15857077894458596,-0.31760816154641425,0.5894683999362303,0.10817261288783035,0.42519421453270373,-0.46368160253017887,0.4653290902913519,-0.4056067071440483
S0119,0.7259526303295678,0.13650272071579517,-0.06760292950826338,-0.11465936867625251,-0.3221254556458095,0.5991716150404005,0.17816137823566644,0.2675206260619249,-0.10682683397910174,0.2963908554829342
S0120,0.04750527603085472,-0.13499604996248676,-0.40349768436116795,-0.05903348271454605,-0.07848397848326519,-0.4029195244272686,0.00466455397316727,-0.029714897869394234,-0.14458665699495205,-0.3270051437519319
S0121,1.0807005478504725,0.13908564064508752,0.3025578248245689,-0.09861897663281996,0.5938742781324853,0.7167542320511479,-0.2584977507785181,0.12287661857318029,-0.19971391058077792,-0.32457006361941704
S0122,0.5537554351906004,0.23181736811993983,-0.5473323290491825,-0.43686678266182605,-0.38382712713961664,-0.1259232029499408,0.3535860157682966,0.3530776726749647,-0.0620959951004915,0.03212082348222154
S0123,-0.44501207682622035,0.052061953494857725,-0.5771435545386988,0.495309389468681,0.05380176765380989,-0.04659857390134293,-0.14751625305747415,0.037344269965122356,-0.20094221123953085,-0.15324759064551804
S0124,-0.11613517422744367,0.6307375647452019,-0.8732184162162716,0.5589765568870508,-0.004038682155145039,-0.5698900070468316,0.03721617659047146,-0.10261945363430237,-0.06804407588093551,-0.11439854794503643
S0125,0.6049520045669821,0.12165503463442105,-0.15019855212551048,-0.263443415012958,-0.3590244611842174,0.6945312980370751,0.20281149321231634,0.2721821762319438,-0.15075414918592542,0.27584259824363594
S0126,-0.7260466931772893,0.26918197810696726,-0.205084233956539,0.3992889042500022,0.09996173144550052,0.036105339607206195,-0.04298023581234273,0.08166560012311522,-0.13519126406315463,-0.11725349698648084
S0127,0.3142208166039944,-0.8731811367470443,0.5131022888537725,0.46190829528361166,-0.4730249804448872,-0.10764270286138752,-0.08922617044224888,-0.33855803379651744,-0.04209335038144755,0.232034586779946
S0128,0.08864330532975777,-0.08424898671774202,-0.13960706441637305,-0.29374879712776114,0.1760339246740587,0.26276012734611226,-0.5843654268719611,-0.39502831646792425,-0.21693841200031014,-0.12209636734578967
S0129,-0.5725579998943663,0.00702582490126178,-0.5309928215934258,0.49890330801133187,0.0999957359155524,0.13693951009402114,-0.09908142689773748,0.07986502727247775,-0.22518734892915312,-0.14579948512164573
S0130,1.3271336489003946,-0.5286984371312272,0.6968450813913889,0.4494269071403654,0.08659521205215304,-0.2776703290545638,0.43900357022323433,0.29626144180866065,0.11502508056441763,-0.3222799776322865
S0131,-0.5920067786003339,0.16461489525628137,-0.47741199300421666,0.730315362991225,0.14651757955094716,0.29043448566846913,0.09191080476432686,0.026116835527057937,0.019812118083912426,0.1346902120507257
S0132,0.9791593672932868,-0.6804140551989076,0.6128629159310598,0.5006419231115891,0.09149797685906508,-0.5855168858674412,0.005505822503479518,-0.19128015922347574,0.1266675000510923,-0.2918460339656245
S0133,0.09693040066276669,-0.5356008730545092,0.20450094166774463,0.20752378812288116,-0.5023938712847892,0.12289936244136992,-0.21369185283573386,-0.1018807079736741,-0.14769080016182295,0.0467305411818999
S0134,0.4998822236773442,0.06447589919571575,-0.3314403138315698,-0.30149331844411487,-0.2432944210953213,-0.0028134964471728634,0.3651573812974368,0.392074592830811,0.053362905273875286,-0.06984456653496561
S0135,-0.3205638872589729,-0.6263824026660844,-0.31691560238882427,-0.28641644360020674,0.22236177991571746,0.25165980414271377,0.18687333732725353,-0.42870597643307684,0.10437273194516974,-0.013331176765900154
S0136,-0.8334512430357571,0.47351453771670754,0.7987424560431035,-0.5269024724607102,-0.03304576716898121,-0.1700686215426252,-0.02439301285004483,-0.03868998191690311,-0.2428023513789437,-0.12169837507604288
S0137,0.022922616433167377,-0.08109483717766809,-0.4272775888104012,-0.26045268470294386,-0.2619398324327469,-0.38761255255515537,-0.22963299597974277,-0.15082424759463134,0.17672028229382744,0.24768612830462525
S0138,-0.35041496445794607,-0.37543502286933367,-0.2624634561419768,-0.44700252010857966,-0.43318640796504626,0.3420723797712783,-0.7395327582901622,0.3584768567007294,0.6449270596854069,-0.33683973352517305
S0139,-0.27846448411168173,0.03825023248112886,-0.48721670816040424,0.1279570155956513,-0.08085220603188566,-0.031228825477088277,-0.22250747189570413,-0.09816156584567842,-0.05449542948598574,0.05667595528415685
S0140,-0.5425102517036975,0.02233969566252028,-0.5257585133732767,0.513901848827338,0.08498454401731444,0.07095973803916031,-0.12732977166114223,0.04930804754832006,-0.22767489367071264,-0.15542507190369792
