sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
S0010,0.0028133926856197156,-0.4514077811274765,0.32605144465810815,0.1336559768859411,-0.49648962894800364,0.13921032824290505,-0.17660686768990339,-0.11799882503631343,-0.1827141638841769,0.038919696266711455,0.1932445646222375,0.08308945764785816,0.3552908545621993,-0.23705284114242747,0.046413339135697,0.026880923354967116,-0.14372086732759543,0.01305853339771462,-0.06313711804696809,-0.18066629790984257,-0.02841810078869623,-0.10437897351011832,0.07421774794133378,-0.036740614649673126,0.06886401564730776,-0.07732917041596109,0.03484697776303487,0.07022396160212141,-0.020969240484034573,-0.09059547520575068,0.044777234107004134,0.021390025161398166,0.01729448458786136,0.05743332030532345,-0.011967405247504982,-0.0011702375182925334,0.000572216697475802,-0.033989264329346125,-0.018008945394373522,-0.0361994238472095,-0.0066649193340472266,-0.020401164877848224,0.00823117127785749,-0.025786310718433143,-0.01477998760708295,-0.011474534554744715,0.023500082958281144,0.03900580808366273,0.030426714912618353,0.014431010512071778
S0011,-0.23566702195033978,-0.7210855994905491,-0.14041593665696372,-0.16467942500777025,0.17710252440608076,0.1301938102921617,0.04316821363976265,-0.35872468899442295,0.06984910967546451,0.015770789943549197,-0.046991983897829936,-0.24893071891316726,-0.10165128184435064,0.37037430025420276,-0.05326949354229585,-0.3576881943007293,-0.031095002004379986,-0.19205967526598594,-0.07113535057710436,0.33248219901337406,-0.06349943744470243,-0.08200146075927235,-0.06375158607628709,-0.02248333146083113,-0.21488240706011766,0.03508451690560901,0.10092546254527666,0.06577407457698645,-0.31506531034917384,-0.07689858515355272,-0.03289597071493005,0.14187775465005253,-0.032053022621137656,0.11870958224368469,-0.16357427966731355,0.032690082652704844,0.15332374937804433,-0.15310528817569447,-0.15551259301004683,-0.09846511722543123,0.031716870629857404,-0.08020002027953918,0.007769899481075474,-0.03356698389110583,0.10400790594920102,-0.12888675795640686,0.053374561613592934,-0.09538956447331962,0.058000388631951554,0.08157125424752558
S0012,0.02047901570939394,-0.24834685074149832,-0.4268292050723959,-0.3069532731338035,-0.0928317875852789,-0.39964088439269463,-0.0076003774628530234,-0.02695997540775439,-0.14894377822128552,-0.24022619868001316,-0.3576042251924943,0.22027940613570568,0.14845059331857352,0.013192469122744672,0.305415802943708,0.0893869013842929,-0.09869465335140257,-0.22207500792273582,0.20546092575853722,0.07291016914547171,-0.07907177583032478,-0.022758695183627664,0.040969774843833844,-0.03444064319069863,-0.005887541961034613,0.01909059130908088,0.08033995031132965,0.025188405545826197,0.04131336769960915,0.011649882834788527,-0.03466246815390064,-0.0880297473632034,0.022006710001245256,0.0305648590169583,0.02736408319902505,-0.014889231992920497,0.023875133679329887,0.04812621813402407,-0.048789183551232164,-0.0005605360394244809,-0.017297104951404452,0.011322547790679947,-0.06133660876180069,-0.03475178100964012,-0.010285378203566191,0.02602467633513677,-0.010397772459751884,0.0013034218814483801,0.004589752606694152,0.02642409342539134
S0013,-0.1935590377846176,-0.8810369442929583,-0.11898607404367628,-0.4423776730230043,0.5643979902245212,-0.09294469897251043,0.14365355046275988,-0.0679824377862991,-0.03083124642199495,0.5062826341767771,-0.1718113256835998,-0.1338240111218862,-0.19897291483884516,0.18155971996450646,-0.122694421402774,0.2800247103876048,-0.1955957923330675,-0.18239702472597416,-0.12092188994274672,0.13000239456741397,0.10708167165077914,0.08455806165656995,-0.01525525494386846,0.04321384699390851,0.0022036427161852418,-0.11396619112128442,-0.10276804661911543,0.1268450980102802,0.04926298911058786,0.01993856604264427,0.04656433953990724,-0.016025168665767624,0.0781024458414162,-0.027318893215696485,0.03702277258474438,0.03418888700826077,-0.02934477438825142,0.02627539468031216,-0.006855620096268205,-0.03963218509521656,-0.000948801547695646,0.051275192019409124,-0.02424285693335916,0.07913839673104091,-0.025483353929924627,0.026690160726827717,-0.024176708369509282,0.023160827150060962,-0.021157307247106783,-0.048550208521570125
S0014,1.3518334707671822,0.08341597404023286,0.22408847517838237,-0.02689087020108011,0.9225726093030551,-0.27448344655172746,-0.6801167241745741,-0.6219863884722092,-0.14212340929971579,-0.4623718197748921,-0.5251215158382364,0.06416137437689791,0.3816774536440435,0.5825548272697184,0.33125664653604325,-0.23292149113889984,0.1396783271364423,0.3437803711290244,-0.05106595025722836,0.1674765662387531,0.352360632136655,0.08007508017971503,-0.2802917583449137,0.23536038526045705,-0.10878200025391319,-0.060435615372872606,0.08185600812276098,0.16661071258469587,-0.21016469402823354,-0.008413722728899458,-0.05548624379049644,0.05713394270437672,0.02646242737239909,-0.061869347841162096,-9.673158885129159e-05,0.07154602459351311,-0.045175721816808984,0.04220431979141465,-0.10432028570227297,0.07063007851499158,-0.03245430512866551,-0.09880384948928658,0.044327466785511555,0.01720927505336607,0.07448624569683338,-0.009988594655228545,0.015800301863214496,-0.027789699341063182,0.0056472396927449075,-0.005640666038144619
S0015,-0.5823062069462723,0.0052602426403197495,-0.5342270951615576,0.509239033381875,0.09793984495070447,0.1372162383767875,-0.09898651598220205,0.07813409025100827,-0.2302531773617325,-0.1457164207506158,0.08481118497693511,-0.11162391310951186,-0.15240172302724983,-0.12204003894697965,-0.029618058045211018,0.0012600711214812359,0.03031127068846258,-0.05164406121735178,-0.007848985405835854,-0.01718759860283211,0.016999890884400185,-0.005430156396735868,0.04039495431833595,0.05066482031262336,-0.026817282082530713,0.01947451109869159,-0.0018050475338200547,0.00733888396844925,7.948155347510211e-06,-0.022078941038146307,-0.018846137432995128,0.006003623803525446,-0.03075979142339566,0.0239790937626495,-0.02013403087537847,-0.013024878844483879,0.021898020649348784,0.00937426260288358,-0.02118050085605177,0.01680786345168217,-0.0008031749583411399,-0.002923249521968851,0.0023183200781977218,-0.009954757761312298,-0.005860436730388201,-0.0069368332597894355,0.00752998710183687,-0.0024367733211023987,0.00463059641765293,-0.007172145393337391
S0016,0.44562764004392985,-1.0392175912844648,0.6468520448938305,0.5885039491258993,-0.4095475458546422,-0.15158736194669048,-0.07280332180340618,-0.4394104580342551,0.045676182238834996,0.25601499723239957,-0.11403112520515875,-0.23562599833273973,-0.0890012374040631,0.3040543150464558,-0.14667014075039178,0.04931070918446817,0.3047419997553254,-0.021176992748183254,-0.08889822658816848,0.09536472275807681,0.1307749353659949,0.07928048823272148,-0.12211018185402721,-0.013911707313391752,-0.05523348472538293,0.03768525743833501,-0.05186451779855985,-0.05008656261460632,0.010219823900774394,0.11665634917472716,-0.013339579465625815,0.005942150976483438,0.01770914759534213,-0.0673076844767779,-0.031505964160884234,0.039128265447491914,-0.030854965485304198,0.009173994382210622,0.043963906933242765,0.10559612610866151,0.09919972148057249,-0.043678196362540334,0.015361844689570386,0.011594782777256956,0.052588609647091326,-0.03408074374597939,-0.005142497004711176,0.03228616557132346,-0.113050894831383,0.08093105683235421
S0017,1.173556992748854,0.468087848766909,0.03676656906631005,-0.27089575914200636,0.17639293036246978,0.36495184986231627,-0.15701401844314952,0.09698498988498093,-0.2922305515924614,-0.40760904938333065,-0.21103315970458447,0.017983239162264287,0.4042051770171586,0.06381647787617208,-0.22971711159354827,0.09736073644282046,0.14888518608725512,-0.08075787898486687,-0.05822233777287013,0.1359936768752166,-0.005878524058419591,0.15930545682029112,0.1354780712050282,-0.08879555226426498,0.07789379300022375,-0.10915628565780228,-0.061927415745681745,-0.04699905836556789,0.012576812799649163,0.10071814494634819,-0.03788990856011342,0.13154076523310898,-0.04991347091448132,0.014943345658864285,-0.056689194328772875,-0.09873642197519435,-0.004042187698581442,0.12050346277587999,0.11778518019093616,-0.00645323412253909,0.0235496768253514,-0.10785850823635819,0.10710955663246192,-0.08645299194085512,0.06693222591717986,0.06747777654958695,0.12278630961709171,0.09762983864986693,-0.10067517136205117,-0.040933346508486
S0018,1.2683311749025519,-0.5669753545605801,0.6758049706018322,0.34434494007558203,0.13914169007401905,-0.1450086501385902,0.5063201963008246,0.39392336576825415,0.07754023409431032,-0.1306090362388577,-0.25018124255476304,0.005049762557074387,-0.4038113577626927,-0.08775387099788647,-0.07385260216153253,0.19987627505730726,-0.15428810102370435,-0.055969168798546236,0.06662508851508396,-0.10775083274954117,-0.039607665736841685,-0.039633240233929654,0.12085503969412967,-0.16567598721160592,0.05774401886920341,0.031129806300209673,0.03601697803403871,-0.03386771217006005,0.1689921192398174,-0.08066204762200624,0.00712781184800488,-0.08203290656335685,-0.003488285330118442,0.02310612932653853,0.11248347441163058,-0.06218496641737268,-0.06675847998434105,-0.04381060096454112,0.003607634118856532,-0.03753265946159208,0.007111241466490272,0.002282812841954442,0.03802954076513625,-0.056225133848981715,-0.038294651870976575,0.0177572092748502,0.07577272923923269,0.01693191617013033,0.02719943217875502,0.01471069711122209
S0019,2.2682483131482662,1.2616972116336271,0.3267594862563303,0.10990477493843162,0.9224366889665068,-0.18895012554164659,-0.6120973864665387,-0.24412150902291577,0.19610655777829564,-0.6579461204020823,0.24386511262814634,-0.04441129451550707,0.6403494387305558,-0.1305844528043963,-0.4237394889131529,0.16013956941016824,0.2600911987132146,-0.1307681742244142,-0.18336244182913436,0.2181687063708373,0.1086746794106037,0.05725470932362298,-0.1669261886966213,0.12325214285452235,0.4463011524719409,-0.1685006305225185,-0.37399967876292955,0.1589714921787328,0.5429452158242903,0.10622066805185931,0.17179960776155778,-0.19080889029312798,0.608225758232467,0.3009885372498416,-0.3490221534343627,-0.16964053776399526,0.20006199457817406,0.16306963246669579,0.020247028883135797,0.4576449953536362,0.6294106157775284,0.3042875180138539,-0.11060856124993527,0.2169825718395457,0.16821895616146007,-0.2936699791095302,-0.3392847373083483,-0.1478804446443382,-0.15497838959239638,-0.018777399636302605
S0020,0.5773608715165488,0.13651465451621175,-0.2549621333430048,-0.1865832561283088,-0.501086316451994,0.22339579866619674,0.37681691923425614,0.4586197785823933,-0.19133143561540156,0.18147218531452528,0.15079000678394378,-0.13259711292119283,0.07718916993845933,0.10927647983113559,-0.08941709379229257,-0.15925409301264598,-0.05268293069544519,0.005139784232389029,0.15742652541937002,-0.007276126156758019,-0.07509152431596672,0.2589488141353965,-0.03059335175891256,-0.09803358757053178,-0.0355386636060941,0.044577818045100796,0.14368227045584167,-0.0036442150314240766,-0.015327635686437836,-0.16957281144643496,0.004678605915020675,-0.0661356693626732,-0.10109073803336494,-0.08602388579541707,-0.06612134085275317,0.1762279097395319,-0.012918527413458426,-0.1534632424937355,0.041023820811836725,0.04579009424228808,0.10466048736239256,0.036198223118875036,-0.02881686196781626,-0.016174275221430043,-0.038663390678053376,-0.07782446982483118,-0.018405683837908422,0.021232048075105814,-0.022246765245684336,0.047044958361647286
S0021,-0.35297457027605,-0.15084627800279507,-0.13140405283782639,-0.3464657399519585,-0.30382007204547207,0.11505888773798298,-0.46793822876866215,0.21486445562057316,0.4211210563210082,-0.23885846062102623,0.14014827784658648,0.06163871491086689,-0.08945034856074477,0.06692372106051148,-0.007308972777275156,0.16328079544065396,-0.007984193547913023,-0.026264523391247317,0.0028323933621351447,0.09300277204950338,-0.10876512031056994,0.16381298681996195,-0.02613929507552273,0.16989490356599302,-0.06681144751131124,0.2532767503551942,-0.0772537749373578,-0.0038740849484378433,-0.046303712829844385,-0.05058965641811933,-0.05782040601510187,0.1077792929148723,-0.1085984241986344,-0.15999727491287993,-0.17673304625183686,-0.23372925975233982,-0.12929881217135192,0.11945731100481612,0.020852098161675246,-0.09715211700934187,0.03996690860616378,-0.10624149892318689,0.1096393478134801,0.02266717624972401,-0.13994112878554285,0.025437409228311458,0.18990616372037009,-0.3519405889319422,0.00013271882664926617,-0.21662743636029258
S0022,-0.82700993776784,0.3476595776921831,0.713675222438117,-0.5711485619659055,-0.12114386073449947,-0.09722971216316141,0.0035881299676742548,-0.08681955527614374,-0.33830643857924114,-0.08127628195898287,0.16364844426499062,0.14011576464221354,-0.16502798849762762,0.04808574163404469,-0.02460357926907762,-0.010384159038034675,-0.00455640593164221,0.01835391067633331,-0.004678913610415488,-0.010968709085822254,0.02960700930572014,-0.0030355087631625984,-0.017920279175266982,-0.03354485934715516,-0.004605237335738637,0.01564333848748168,0.03028160013299462,-0.011816312439904423,-0.015541347224893334,0.0013379880549359547,-0.0175315371847447,0.01509611116750312,-0.01704674584838087,-0.03805266788951109,-0.028320739031228448,-0.03171692892413084,-0.01633463953075417,0.019046995647150684,-0.0089826284582957,-0.0102611978655635,-0.009532866494206291,-0.005054795977180482,0.01239040693580719,0.013512627532722412,-0.015007329761368907,0.0021916299370915034,0.01605419238117233,-0.03613790405376644,-0.008286467212812215,-0.026561452964120914
S0023,-0.3824528650530955,0.1590536675101313,-0.5821666442694683,0.6089926056774012,0.038713689059848615,-0.11713958869056681,-0.1646781690029468,0.010866465402962395,-0.09046157644889306,-0.11926494657514844,0.18267005673980763,-0.11707901252085888,-0.0070925451583689,0.22605171684769818,0.02657988786356389,0.13169494832820333,0.07697678227294148,0.2129228907436663,-0.07549237863248735,-0.03017195303537067,-0.07251374285042628,-0.006332792289555131,-0.06463200346207122,-0.07644184195191088,0.021848313380630452,0.014804214522635533,-0.051045300845302344,-0.019257050179229344,0.033028412084519725,0.025171198336876584,0.013591862120745552,0.004198267425616903,0.004224776405729517,-0.0627378004791041,0.02536741047223502,-0.04450537544406382,-0.1333149169906781,-0.039632615648176134,0.11761301245537104,-0.02706682765239053,0.060599652830965786,-0.0435225521839104,-0.0865719850844325,0.05864790148334697,0.014973519506382808,-0.013994174679489848,-0.03397830405156638,-0.056162403126096466,0.02561700304552026,0.06560610462961611
S0024,1.1706251822682492,0.4633277796803597,-0.10593700956404346,-0.22613734419570303,-0.18261414754500613,0.5540066512149359,0.003442957593035699,0.02661683115790469,-0.3662078423035037,-0.08289003390378495,-0.3895188749190577,-0.0572602171256374,0.23290464091855634,0.1184544062532013,-0.12837197517071586,0.20187189413326712,-0.015275837157782664,-0.1199503105541072,-0.0765946771591571,-0.13041685527278166,-0.024765976578844804,-0.1350745625218491,-0.045683901710995886,0.09644481828956175,-0.054423642631686295,0.09175503202767853,0.05921165478295942,0.03425136871152792,-0.07954873397786921,-0.03239913149228445,-0.010800016151618434,-0.11429748933130394,-0.03473810027263901,-0.023592097441971466,0.1500794013958311,-0.013182459871147717,-0.013116644030253697,-0.009983258042752218,0.011790900525850124,-0.15039080392330126,-0.012842664192339565,0.024893486557168654,0.054223635483206814,-0.00023610985337415422,0.010106383105630064,-0.14496770473752682,-0.08162205424184672,0.007498382635752928,-0.09453033243385855,0.028863735748893345
S0025,-0.2485851075300834,-0.28246491897804066,-0.3082348652168722,-0.18349281876041926,-0.15544576547714575,0.018625381892298967,-0.19227710790322236,-0.012794586191027614,-0.12483631440046916,-0.03879973903688693,-0.03458270669999795,0.037731965003289854,0.04895128436049714,-0.1305165349684987,0.10038242650694673,-0.08836726180368072,-0.021460898497776593,0.10383113946348507,0.15093719436664912,0.18734278265007995,-0.3001705807122401,-0.06747049935723122,-0.06188202267012658,-0.22449405505508727,0.20218254627467744,0.12108559884957865,-0.015335627284846397,-0.05983938924754126,-0.2184580857321837,-0.025239561761986242,-0.1460684134857506,-0.19367904835578945,0.019342054766923005,0.14680961823341449,-0.02315727065106324,0.022254492500592322,0.07154642072482216,0.057438685284911924,0.013237381008836481,0.002407666960593051,-0.0577457692691268,-0.05847550368999535,-0.03261821801257806,0.08495138882221555,-0.11310193892987655,-0.003414380381737243,-0.059615117710509986,0.11498213898995298,0.08374960732625267,-0.1875119377722421
S0026,1.0469463396545111,0.5739471577367354,-0.28333191926694457,-0.4361002337542638,-0.015278945769617292,0.3886453458299517,-0.15471518316163826,-0.09658896231478425,-0.3808972635701503,-0.24675704661761447,-0.5334052277142872,-0.0315264355050482,0.33575514875619417,0.140791803520592,-0.24333790445181053,0.13292208611535034,0.24501907957939503,0.09990920497901268,-0.23252478384589947,0.147781865500471,0.06642740654137214,0.19692918230268525,0.17496741663300558,-0.0996615679262399,-0.02278203782458055,0.03613639347765673,-0.0015182085830091853,-0.016883235516452072,0.11504210198337628,0.07583280659605357,-0.04087097657631061,0.03206657950411621,-0.024690096966807063,0.0753457427433192,-0.046076908948692645,-0.030648826278661695,-0.01785633000204598,0.08587271937044438,0.033100606564590296,0.028129974625874438,0.0657757371776807,-0.16423260768722783,0.0887552025817748,-0.037372194913422134,0.0926773128354037,0.02657328345773159,0.07820635613178813,0.07324855995239483,-0.10598827919057215,-0.04606108583971089
S0027,0.8422985326752472,0.7106152803713159,-0.9409054245524406,-0.5028961450203938,-0.3983047251242047,-1.1038713330076682,-0.237882376933255,-0.5908332147978951,0.3711697082978967,0.3379715116349206,-0.20958337013129213,-0.023059720452352925,-0.45725055718623614,-0.44562254117776606,-0.44660640922429334,-0.2526386208742729,-0.06189743755448143,0.210477664460819,-0.10172427681645217,-0.05319360266311843,0.14085897286575885,-0.205133546895801,-0.08757522369909546,0.13737274902161073,-0.026565534660093634,0.023008985086187258,0.15540134624619903,0.23136986745190513,-0.061298920956055214,-0.10658265728810627,0.0200822072749215,-0.06246280240394962,0.09839181269151144,0.2503736669989556,0.0318930499601632,-0.20747038729639636,0.05975000426460111,0.06635918571432071,0.03253169250290333,-0.02782572297088525,0.10081096208321476,-0.20204451783370014,0.07821416782313927,-0.048641010854425265,0.1469539691277002,-0.05904206035727826,0.05607492665574836,0.06362995746483352,-0.1007020775969327,-0.06397583484639907
